late_payments,support_calls,satisfaction_score,tenure_months,contract_type,payment_method,region,churn
2.0,1.0,4.0,34,two_year,card,north_america,0
3.0,2.0,10.0,6,month_to_month,card,asia,1
1.0,3.0,3.0,56,month_to_month,card,africa,0
1.0,1.0,4.0,2,month_to_month,card,africa,1
1.0,1.0,9.0,34,one_year,bank,europe,0
5.0,3.0,7.0,19,month_to_month,bank,asia,0
1.0,2.0,10.0,54,two_year,wallet,europe,0
1.0,2.0,5.0,27,month_to_month,card,asia,0
0.0,1.0,2.0,61,two_year,bank,europe,0
0.0,5.0,3.0,34,one_year,card,north_america,0
1.0,0.0,4.0,39,one_year,bank,europe,0
1.0,1.0,2.0,11,month_to_month,bank,asia,1
1.0,0.0,6.0,61,month_to_month,card,europe,0
1.0,1.0,8.0,21,month_to_month,card,south_america,0
1.0,2.0,9.0,49,one_year,card,europe,0
0.0,2.0,1.0,38,one_year,wallet,europe,0
2.0,3.0,5.0,62,month_to_month,card,europe,0
0.0,6.0,7.0,13,month_to_month,wallet,north_america,1
0.0,1.0,5.0,67,month_to_month,card,north_america,0
0.0,3.0,4.0,70,month_to_month,wallet,europe,1
2.0,6.0,7.0,26,month_to_month,card,europe,0
0.0,3.0,4.0,26,two_year,card,europe,0
0.0,2.0,1.0,31,one_year,card,africa,0
1.0,1.0,9.0,18,month_to_month,card,asia,0
0.0,2.0,1.0,71,month_to_month,wallet,north_america,0
1.0,6.0,3.0,8,month_to_month,card,north_america,1
3.0,1.0,5.0,67,one_year,card,asia,0
1.0,0.0,6.0,22,one_year,bank,north_america,0
0.0,5.0,2.0,70,two_year,bank,europe,0
2.0,1.0,10.0,56,two_year,wallet,europe,0
1.0,1.0,10.0,20,month_to_month,card,europe,0
0.0,1.0,10.0,43,month_to_month,bank,europe,0
2.0,1.0,7.0,42,month_to_month,wallet,north_america,0
0.0,3.0,3.0,21,two_year,card,asia,0
0.0,3.0,7.0,60,two_year,wallet,europe,0
5.0,2.0,9.0,49,month_to_month,bank,south_america,1
0.0,1.0,8.0,18,one_year,wallet,asia,0
1.0,3.0,9.0,21,month_to_month,card,north_america,0
2.0,1.0,4.0,55,month_to_month,bank,north_america,1
1.0,1.0,6.0,61,month_to_month,card,asia,0
0.0,5.0,2.0,12,one_year,wallet,africa,0
0.0,1.0,3.0,35,month_to_month,card,europe,0
0.0,1.0,9.0,69,one_year,wallet,asia,0
0.0,1.0,7.0,49,month_to_month,bank,europe,0
2.0,6.0,10.0,53,one_year,bank,europe,0
1.0,1.0,7.0,24,month_to_month,card,africa,0
1.0,2.0,1.0,36,month_to_month,card,north_america,1
5.0,3.0,1.0,5,month_to_month,bank,north_america,1
1.0,2.0,7.0,5,two_year,card,europe,0
0.0,0.0,5.0,6,month_to_month,card,asia,1
1.0,2.0,9.0,54,month_to_month,bank,north_america,0
0.0,1.0,5.0,55,one_year,wallet,asia,0
0.0,2.0,7.0,54,month_to_month,card,asia,0
2.0,6.0,3.0,55,one_year,card,europe,0
2.0,1.0,5.0,53,month_to_month,card,north_america,1
1.0,6.0,2.0,55,month_to_month,bank,north_america,1
0.0,2.0,4.0,15,two_year,card,europe,0
2.0,0.0,4.0,64,month_to_month,wallet,north_america,0
1.0,5.0,1.0,24,month_to_month,bank,europe,1
4.0,3.0,3.0,49,month_to_month,bank,europe,1
1.0,0.0,3.0,70,month_to_month,card,africa,0
0.0,4.0,2.0,27,one_year,wallet,north_america,0
1.0,2.0,5.0,61,one_year,bank,north_america,0
3.0,0.0,8.0,1,month_to_month,wallet,africa,1
0.0,3.0,7.0,32,month_to_month,wallet,north_america,0
5.0,3.0,6.0,25,month_to_month,card,asia,0
1.0,6.0,7.0,18,month_to_month,card,north_america,1
1.0,2.0,6.0,59,month_to_month,card,asia,0
1.0,0.0,8.0,46,month_to_month,bank,north_america,0
2.0,1.0,6.0,41,two_year,bank,north_america,0
1.0,6.0,3.0,6,one_year,bank,north_america,0
0.0,2.0,3.0,29,month_to_month,bank,europe,1
5.0,2.0,4.0,60,month_to_month,bank,europe,0
0.0,1.0,6.0,67,month_to_month,card,europe,0
2.0,1.0,1.0,41,month_to_month,card,north_america,1
1.0,1.0,9.0,3,month_to_month,bank,north_america,0
0.0,1.0,6.0,54,month_to_month,wallet,north_america,0
3.0,1.0,8.0,70,two_year,card,europe,0
0.0,0.0,4.0,45,one_year,card,north_america,0
0.0,3.0,8.0,20,two_year,wallet,asia,0
1.0,5.0,9.0,52,month_to_month,bank,south_america,1
1.0,1.0,2.0,32,month_to_month,card,south_america,0
5.0,1.0,7.0,57,month_to_month,card,asia,0
2.0,2.0,6.0,31,month_to_month,card,latam,0
5.0,5.0,1.0,10,month_to_month,card,asia,1
1.0,5.0,4.0,38,month_to_month,card,africa,1
1.0,3.0,3.0,59,month_to_month,wallet,north_america,0
2.0,0.0,1.0,24,one_year,card,europe,0
0.0,0.0,5.0,21,one_year,wallet,europe,0
1.0,2.0,4.0,24,month_to_month,card,north_america,1
3.0,3.0,6.0,63,month_to_month,card,europe,1
0.0,1.0,1.0,43,month_to_month,card,north_america,1
1.0,0.0,2.0,41,month_to_month,card,europe,0
0.0,1.0,9.0,19,month_to_month,card,europe,0
0.0,2.0,6.0,40,month_to_month,wallet,africa,0
1.0,3.0,6.0,44,one_year,card,north_america,0
0.0,3.0,6.0,39,month_to_month,card,north_america,1
0.0,1.0,8.0,37,one_year,bank,africa,0
1.0,2.0,7.0,21,month_to_month,card,asia,0
1.0,0.0,3.0,27,one_year,bank,latam,0
0.0,6.0,3.0,54,month_to_month,card,europe,0
1.0,5.0,9.0,58,month_to_month,card,europe,0
1.0,1.0,5.0,55,month_to_month,card,europe,0
1.0,4.0,10.0,2,two_year,card,africa,0
1.0,2.0,1.0,62,month_to_month,card,north_america,0
1.0,3.0,1.0,25,month_to_month,card,south_america,1
1.0,2.0,4.0,23,month_to_month,wallet,africa,1
0.0,2.0,8.0,31,month_to_month,card,south_america,0
0.0,3.0,8.0,17,one_year,card,north_america,0
1.0,1.0,8.0,46,month_to_month,card,south_america,0
2.0,1.0,6.0,3,two_year,wallet,north_america,0
2.0,3.0,7.0,30,month_to_month,card,north_america,0
2.0,2.0,4.0,64,one_year,card,north_america,0
3.0,5.0,8.0,66,one_year,wallet,europe,1
0.0,3.0,7.0,29,one_year,card,north_america,0
4.0,4.0,5.0,63,month_to_month,card,south_america,1
1.0,3.0,7.0,66,month_to_month,card,europe,0
0.0,6.0,5.0,33,month_to_month,card,north_america,0
2.0,2.0,10.0,67,month_to_month,card,africa,0
0.0,0.0,4.0,36,one_year,card,africa,0
1.0,1.0,3.0,59,month_to_month,bank,north_america,0
1.0,1.0,2.0,29,month_to_month,bank,europe,1
0.0,2.0,1.0,48,one_year,bank,north_america,0
1.0,1.0,3.0,8,one_year,bank,north_america,0
0.0,0.0,9.0,19,one_year,card,south_america,0
1.0,5.0,10.0,8,month_to_month,wallet,africa,1
0.0,0.0,8.0,35,one_year,card,asia,0
2.0,1.0,8.0,33,month_to_month,card,europe,0
1.0,1.0,9.0,40,one_year,card,africa,0
2.0,3.0,5.0,37,month_to_month,card,asia,0
0.0,1.0,4.0,38,two_year,bank,north_america,0
0.0,2.0,5.0,63,month_to_month,wallet,north_america,0
2.0,1.0,10.0,8,month_to_month,wallet,north_america,1
0.0,3.0,2.0,22,month_to_month,bank,asia,1
5.0,1.0,7.0,23,month_to_month,card,north_america,0
1.0,1.0,3.0,1,one_year,card,asia,0
1.0,0.0,8.0,71,month_to_month,card,africa,0
0.0,3.0,5.0,42,month_to_month,card,africa,0
1.0,6.0,8.0,70,month_to_month,bank,asia,0
0.0,2.0,9.0,43,month_to_month,card,north_america,0
0.0,1.0,10.0,15,month_to_month,bank,asia,0
2.0,0.0,9.0,44,two_year,bank,asia,0
0.0,3.0,3.0,41,month_to_month,card,north_america,1
1.0,0.0,3.0,30,one_year,card,asia,0
0.0,2.0,1.0,50,two_year,wallet,north_america,0
0.0,2.0,9.0,33,month_to_month,card,europe,0
0.0,0.0,7.0,41,month_to_month,wallet,europe,0
0.0,1.0,3.0,32,month_to_month,wallet,south_america,1
2.0,1.0,10.0,64,month_to_month,card,north_america,0
0.0,6.0,10.0,68,one_year,bank,north_america,0
1.0,3.0,8.0,20,month_to_month,bank,north_america,0
5.0,5.0,6.0,33,one_year,bank,africa,0
0.0,0.0,5.0,9,one_year,bank,europe,0
1.0,2.0,9.0,61,month_to_month,bank,south_america,0
0.0,1.0,8.0,55,two_year,card,north_america,0
1.0,2.0,5.0,29,month_to_month,card,north_america,0
2.0,0.0,3.0,36,month_to_month,wallet,north_america,0
0.0,2.0,8.0,46,month_to_month,wallet,north_america,1
0.0,2.0,5.0,14,month_to_month,card,north_america,0
0.0,2.0,6.0,39,one_year,bank,north_america,0
1.0,6.0,6.0,39,month_to_month,card,latam,0
1.0,1.0,8.0,45,month_to_month,card,north_america,0
4.0,6.0,9.0,10,month_to_month,card,asia,1
2.0,2.0,6.0,22,month_to_month,bank,north_america,0
1.0,6.0,8.0,1,month_to_month,wallet,north_america,0
2.0,4.0,1.0,63,month_to_month,card,europe,1
1.0,2.0,1.0,34,month_to_month,card,north_america,1
0.0,6.0,8.0,62,month_to_month,wallet,africa,0
1.0,1.0,5.0,22,two_year,bank,asia,0
1.0,2.0,2.0,8,month_to_month,bank,europe,1
5.0,1.0,2.0,20,one_year,card,north_america,0
2.0,1.0,4.0,22,month_to_month,bank,north_america,1
1.0,2.0,2.0,2,month_to_month,card,europe,1
1.0,2.0,1.0,10,month_to_month,bank,europe,1
1.0,3.0,4.0,32,one_year,wallet,europe,0
1.0,0.0,3.0,17,one_year,card,europe,0
1.0,6.0,3.0,64,one_year,wallet,asia,0
0.0,4.0,8.0,41,month_to_month,card,north_america,1
2.0,2.0,2.0,39,month_to_month,bank,europe,1
1.0,2.0,4.0,24,month_to_month,bank,europe,1
1.0,0.0,8.0,6,month_to_month,card,africa,1
4.0,2.0,8.0,48,month_to_month,wallet,europe,1
0.0,0.0,1.0,17,month_to_month,card,south_america,1
0.0,3.0,3.0,53,one_year,wallet,europe,0
1.0,1.0,1.0,50,month_to_month,bank,europe,1
0.0,1.0,9.0,71,two_year,bank,north_america,0
1.0,2.0,1.0,5,month_to_month,card,north_america,1
1.0,1.0,9.0,35,month_to_month,bank,asia,0
1.0,1.0,3.0,31,two_year,bank,europe,0
1.0,2.0,8.0,9,one_year,card,north_america,0
2.0,2.0,4.0,6,one_year,card,north_america,0
1.0,1.0,5.0,39,month_to_month,card,south_america,0
0.0,2.0,5.0,40,month_to_month,wallet,africa,0
1.0,1.0,8.0,61,month_to_month,card,south_america,0
1.0,4.0,2.0,53,two_year,card,north_america,1
5.0,2.0,7.0,25,month_to_month,bank,europe,0
0.0,1.0,9.0,68,one_year,wallet,north_america,0
2.0,1.0,3.0,26,month_to_month,card,north_america,1
2.0,1.0,7.0,37,month_to_month,wallet,africa,0
3.0,1.0,2.0,18,month_to_month,wallet,asia,1
2.0,2.0,2.0,63,one_year,wallet,latam,0
0.0,0.0,1.0,28,one_year,card,north_america,0
0.0,2.0,5.0,3,month_to_month,card,asia,0
0.0,1.0,8.0,41,month_to_month,bank,north_america,0
0.0,2.0,2.0,4,month_to_month,card,north_america,1
1.0,3.0,3.0,61,two_year,wallet,africa,0
0.0,3.0,5.0,47,month_to_month,card,europe,0
0.0,1.0,7.0,53,month_to_month,card,north_america,0
2.0,2.0,5.0,1,one_year,bank,south_america,0
2.0,1.0,9.0,55,month_to_month,bank,north_america,0
0.0,2.0,3.0,4,one_year,card,north_america,0
0.0,6.0,2.0,28,month_to_month,card,asia,1
0.0,0.0,9.0,36,month_to_month,bank,north_america,1
0.0,0.0,6.0,59,month_to_month,card,europe,0
0.0,1.0,6.0,6,month_to_month,card,europe,1
1.0,2.0,2.0,58,month_to_month,bank,asia,1
0.0,2.0,9.0,50,month_to_month,bank,north_america,0
0.0,2.0,6.0,7,month_to_month,bank,asia,1
1.0,3.0,9.0,16,one_year,card,europe,0
1.0,1.0,9.0,4,month_to_month,card,asia,0
1.0,1.0,5.0,36,month_to_month,card,europe,0
0.0,3.0,8.0,15,month_to_month,card,europe,0
2.0,0.0,10.0,4,month_to_month,card,asia,1
0.0,0.0,1.0,32,month_to_month,bank,europe,1
0.0,2.0,5.0,19,month_to_month,card,europe,0
1.0,1.0,3.0,24,month_to_month,bank,north_america,1
0.0,0.0,8.0,55,one_year,card,asia,0
2.0,3.0,9.0,4,month_to_month,card,asia,1
0.0,2.0,7.0,69,one_year,card,africa,0
2.0,1.0,10.0,23,month_to_month,card,south_america,0
2.0,3.0,8.0,32,month_to_month,card,europe,1
0.0,4.0,6.0,24,month_to_month,card,asia,1
1.0,6.0,10.0,44,one_year,card,europe,0
1.0,0.0,7.0,51,one_year,card,latam,0
2.0,0.0,5.0,14,month_to_month,card,north_america,0
1.0,2.0,1.0,60,one_year,wallet,north_america,0
0.0,2.0,6.0,30,one_year,card,europe,0
1.0,1.0,6.0,26,month_to_month,card,europe,0
1.0,3.0,9.0,28,two_year,bank,north_america,0
0.0,1.0,5.0,9,one_year,card,south_america,0
4.0,1.0,5.0,23,one_year,wallet,europe,0
1.0,1.0,5.0,66,month_to_month,bank,south_america,1
1.0,1.0,3.0,26,month_to_month,bank,north_america,1
0.0,1.0,2.0,35,month_to_month,card,north_america,1
0.0,2.0,8.0,50,month_to_month,bank,asia,0
1.0,2.0,1.0,9,month_to_month,card,africa,1
5.0,1.0,2.0,1,month_to_month,card,north_america,1
1.0,2.0,4.0,70,one_year,card,asia,0
0.0,1.0,10.0,33,month_to_month,wallet,europe,0
1.0,1.0,8.0,58,month_to_month,card,europe,0
1.0,3.0,10.0,34,one_year,card,south_america,0
0.0,6.0,7.0,71,month_to_month,card,asia,0
1.0,1.0,10.0,25,month_to_month,card,asia,0
1.0,6.0,6.0,2,month_to_month,card,asia,1
1.0,3.0,6.0,57,month_to_month,bank,europe,0
2.0,2.0,4.0,46,one_year,card,south_america,0
1.0,0.0,8.0,38,month_to_month,card,north_america,0
1.0,0.0,8.0,7,two_year,bank,europe,0
0.0,0.0,4.0,42,two_year,bank,asia,0
0.0,2.0,2.0,68,one_year,card,north_america,0
0.0,2.0,5.0,66,month_to_month,card,north_america,0
1.0,2.0,2.0,5,one_year,card,europe,0
0.0,3.0,5.0,19,month_to_month,bank,europe,0
1.0,1.0,10.0,65,one_year,bank,europe,0
0.0,1.0,7.0,6,one_year,wallet,europe,0
2.0,1.0,9.0,33,one_year,bank,north_america,0
1.0,5.0,6.0,21,month_to_month,wallet,europe,1
1.0,2.0,9.0,71,month_to_month,wallet,north_america,1
2.0,1.0,7.0,44,month_to_month,bank,asia,0
1.0,5.0,8.0,65,one_year,wallet,europe,0
5.0,1.0,10.0,38,month_to_month,bank,north_america,0
1.0,3.0,4.0,53,one_year,bank,north_america,0
1.0,1.0,7.0,71,month_to_month,card,north_america,0
1.0,1.0,8.0,68,one_year,bank,north_america,0
0.0,0.0,7.0,11,month_to_month,bank,asia,0
1.0,0.0,8.0,12,month_to_month,card,africa,0
1.0,2.0,5.0,56,one_year,wallet,south_america,0
0.0,1.0,4.0,4,one_year,bank,europe,0
1.0,4.0,3.0,16,month_to_month,wallet,north_america,1
0.0,1.0,4.0,66,month_to_month,card,south_america,1
0.0,1.0,7.0,59,month_to_month,card,south_america,0
0.0,1.0,10.0,65,one_year,card,north_america,0
1.0,0.0,3.0,61,month_to_month,bank,europe,1
1.0,2.0,8.0,30,month_to_month,card,asia,0
1.0,4.0,7.0,54,month_to_month,wallet,africa,1
1.0,3.0,8.0,42,month_to_month,bank,europe,0
0.0,1.0,7.0,15,month_to_month,card,north_america,0
3.0,4.0,7.0,65,month_to_month,bank,north_america,1
2.0,4.0,9.0,33,month_to_month,bank,africa,1
1.0,2.0,2.0,70,month_to_month,bank,africa,0
2.0,2.0,1.0,38,two_year,card,latam,0
0.0,2.0,9.0,61,month_to_month,bank,africa,0
0.0,2.0,2.0,54,month_to_month,wallet,europe,1
5.0,0.0,10.0,41,month_to_month,card,north_america,1
0.0,5.0,10.0,20,two_year,card,asia,0
0.0,2.0,5.0,71,two_year,card,africa,0
3.0,2.0,5.0,59,one_year,card,europe,0
3.0,3.0,4.0,30,month_to_month,card,north_america,1
5.0,2.0,5.0,51,month_to_month,wallet,north_america,0
1.0,2.0,7.0,15,month_to_month,wallet,north_america,0
2.0,2.0,1.0,47,two_year,bank,asia,0
1.0,3.0,3.0,50,month_to_month,card,europe,1
0.0,1.0,4.0,31,month_to_month,card,africa,1
2.0,2.0,1.0,36,month_to_month,wallet,africa,1
1.0,4.0,5.0,24,month_to_month,card,north_america,1
3.0,3.0,10.0,4,two_year,bank,south_america,0
2.0,6.0,10.0,24,two_year,bank,asia,0
1.0,1.0,4.0,65,month_to_month,bank,europe,1
2.0,3.0,4.0,31,two_year,card,asia,0
2.0,1.0,2.0,45,one_year,card,europe,0
2.0,2.0,5.0,30,month_to_month,card,europe,0
0.0,1.0,8.0,7,month_to_month,card,north_america,1
0.0,3.0,10.0,20,month_to_month,bank,europe,0
3.0,5.0,7.0,38,one_year,card,asia,1
0.0,2.0,8.0,42,one_year,wallet,africa,0
1.0,2.0,4.0,13,month_to_month,wallet,north_america,1
1.0,6.0,6.0,23,month_to_month,card,south_america,0
0.0,3.0,3.0,26,two_year,wallet,north_america,0
0.0,2.0,2.0,50,month_to_month,bank,africa,0
1.0,1.0,5.0,60,month_to_month,wallet,europe,0
2.0,6.0,10.0,44,month_to_month,wallet,north_america,0
1.0,2.0,6.0,14,month_to_month,card,europe,0
2.0,1.0,1.0,52,month_to_month,wallet,asia,0
3.0,3.0,6.0,13,two_year,card,north_america,0
0.0,5.0,4.0,4,month_to_month,bank,north_america,1
1.0,1.0,2.0,70,month_to_month,bank,europe,1
1.0,0.0,5.0,10,one_year,card,europe,0
0.0,0.0,8.0,1,one_year,card,europe,0
0.0,0.0,4.0,59,one_year,card,north_america,0
0.0,1.0,1.0,65,month_to_month,wallet,north_america,1
1.0,1.0,8.0,5,one_year,card,asia,0
2.0,2.0,5.0,36,one_year,card,north_america,0
2.0,6.0,2.0,28,month_to_month,card,asia,1
0.0,1.0,3.0,65,month_to_month,card,north_america,0
2.0,0.0,4.0,26,month_to_month,wallet,asia,0
2.0,2.0,8.0,25,month_to_month,bank,africa,0
1.0,1.0,7.0,69,month_to_month,card,africa,0
0.0,2.0,8.0,14,month_to_month,bank,north_america,0
0.0,3.0,8.0,52,month_to_month,card,europe,0
0.0,1.0,2.0,64,one_year,card,north_america,0
2.0,0.0,6.0,39,one_year,bank,north_america,0
3.0,3.0,10.0,6,month_to_month,card,north_america,1
1.0,3.0,4.0,28,month_to_month,wallet,europe,1
1.0,4.0,8.0,70,month_to_month,bank,europe,1
1.0,0.0,2.0,50,month_to_month,bank,asia,1
0.0,1.0,6.0,46,one_year,card,europe,0
0.0,1.0,4.0,55,two_year,card,south_america,0
1.0,2.0,1.0,20,month_to_month,card,south_america,1
1.0,3.0,6.0,53,one_year,wallet,north_america,0
1.0,2.0,7.0,28,one_year,bank,south_america,0
0.0,1.0,7.0,34,two_year,card,north_america,0
0.0,6.0,5.0,1,two_year,card,asia,1
1.0,1.0,8.0,5,two_year,card,north_america,0
4.0,5.0,4.0,18,month_to_month,card,latam,1
1.0,2.0,7.0,45,one_year,bank,asia,0
1.0,1.0,10.0,55,month_to_month,card,africa,0
1.0,3.0,7.0,70,one_year,bank,latam,0
0.0,1.0,3.0,11,month_to_month,card,north_america,1
0.0,2.0,10.0,25,two_year,card,asia,0
1.0,4.0,4.0,19,month_to_month,bank,europe,1
4.0,0.0,3.0,53,one_year,card,asia,0
2.0,2.0,7.0,11,month_to_month,card,europe,0
2.0,2.0,9.0,67,two_year,bank,asia,0
1.0,3.0,9.0,43,two_year,card,north_america,0
3.0,0.0,7.0,29,month_to_month,bank,north_america,0
5.0,2.0,7.0,60,month_to_month,card,north_america,0
0.0,4.0,5.0,38,one_year,bank,north_america,0
1.0,6.0,7.0,26,month_to_month,bank,europe,0
0.0,4.0,9.0,39,month_to_month,card,south_america,1
0.0,2.0,6.0,43,two_year,card,europe,0
0.0,6.0,7.0,31,month_to_month,card,africa,0
0.0,5.0,10.0,69,one_year,card,north_america,0
0.0,2.0,4.0,66,month_to_month,card,asia,0
0.0,1.0,4.0,38,month_to_month,card,north_america,1
1.0,5.0,9.0,38,one_year,card,europe,0
2.0,1.0,8.0,14,month_to_month,bank,europe,1
0.0,2.0,9.0,69,month_to_month,card,asia,0
1.0,1.0,6.0,58,month_to_month,bank,north_america,0
1.0,3.0,4.0,49,month_to_month,card,europe,1
0.0,1.0,1.0,45,month_to_month,card,north_america,1
0.0,6.0,9.0,23,two_year,bank,africa,0
3.0,1.0,10.0,59,month_to_month,card,europe,1
0.0,2.0,5.0,45,month_to_month,bank,asia,0
2.0,3.0,5.0,40,month_to_month,wallet,asia,0
0.0,2.0,3.0,12,month_to_month,wallet,europe,1
0.0,2.0,1.0,67,one_year,bank,asia,0
1.0,1.0,2.0,61,two_year,wallet,europe,0
0.0,4.0,2.0,34,month_to_month,card,south_america,1
0.0,1.0,4.0,19,month_to_month,card,asia,1
0.0,1.0,1.0,49,month_to_month,card,north_america,0
0.0,1.0,8.0,33,two_year,wallet,asia,0
0.0,3.0,2.0,63,month_to_month,card,north_america,0
0.0,5.0,9.0,52,one_year,card,north_america,0
5.0,1.0,9.0,44,month_to_month,card,asia,0
1.0,2.0,4.0,61,month_to_month,card,north_america,1
2.0,0.0,5.0,61,two_year,card,asia,0
0.0,1.0,9.0,34,one_year,card,europe,0
0.0,4.0,3.0,58,one_year,card,north_america,0
2.0,2.0,8.0,7,month_to_month,wallet,europe,1
0.0,2.0,4.0,33,one_year,bank,north_america,0
0.0,1.0,5.0,5,two_year,card,asia,0
0.0,0.0,5.0,48,one_year,card,latam,0
1.0,0.0,5.0,58,month_to_month,wallet,north_america,0
4.0,3.0,9.0,14,one_year,wallet,north_america,0
2.0,2.0,4.0,60,month_to_month,wallet,north_america,1
2.0,4.0,8.0,9,month_to_month,bank,europe,1
1.0,1.0,1.0,35,month_to_month,bank,north_america,1
0.0,0.0,9.0,29,month_to_month,bank,north_america,0
2.0,1.0,5.0,37,one_year,card,north_america,0
0.0,4.0,9.0,40,month_to_month,card,africa,1
2.0,5.0,3.0,35,one_year,wallet,north_america,0
1.0,6.0,10.0,5,month_to_month,wallet,africa,1
1.0,1.0,3.0,71,two_year,card,north_america,0
0.0,6.0,8.0,54,one_year,bank,north_america,0
2.0,1.0,3.0,23,one_year,wallet,europe,0
1.0,2.0,2.0,56,month_to_month,card,south_america,1
1.0,2.0,5.0,7,month_to_month,card,north_america,1
0.0,0.0,10.0,61,month_to_month,wallet,south_america,0
2.0,4.0,8.0,27,month_to_month,card,north_america,1
0.0,4.0,10.0,19,month_to_month,wallet,north_america,0
1.0,3.0,8.0,30,one_year,card,asia,0
1.0,5.0,5.0,50,one_year,bank,north_america,0
0.0,1.0,6.0,6,month_to_month,card,north_america,0
1.0,4.0,7.0,24,month_to_month,wallet,europe,1
1.0,4.0,5.0,33,month_to_month,bank,north_america,1
0.0,3.0,8.0,62,two_year,card,south_america,0
5.0,2.0,1.0,55,two_year,card,europe,0
0.0,0.0,5.0,70,one_year,card,north_america,0
0.0,2.0,6.0,55,month_to_month,card,asia,0
0.0,2.0,8.0,18,month_to_month,wallet,africa,0
1.0,6.0,8.0,33,one_year,wallet,europe,0
1.0,1.0,9.0,29,one_year,wallet,north_america,0
2.0,2.0,1.0,66,month_to_month,bank,north_america,1
1.0,2.0,6.0,46,month_to_month,wallet,europe,0
1.0,3.0,4.0,34,one_year,wallet,asia,0
1.0,3.0,9.0,39,month_to_month,card,north_america,0
1.0,3.0,4.0,22,month_to_month,wallet,asia,1
0.0,2.0,6.0,18,month_to_month,card,north_america,0
1.0,1.0,6.0,57,month_to_month,wallet,europe,0
1.0,2.0,2.0,46,one_year,card,asia,0
0.0,2.0,1.0,60,two_year,bank,north_america,0
1.0,1.0,1.0,17,two_year,card,north_america,0
1.0,1.0,3.0,27,month_to_month,card,africa,1
2.0,0.0,9.0,68,two_year,card,north_america,0
1.0,1.0,9.0,55,month_to_month,card,north_america,0
2.0,4.0,7.0,58,two_year,bank,north_america,0
1.0,3.0,8.0,66,one_year,card,europe,0
2.0,0.0,5.0,36,two_year,card,north_america,0
1.0,3.0,7.0,32,one_year,bank,south_america,0
0.0,3.0,7.0,59,month_to_month,card,north_america,0
2.0,1.0,1.0,5,month_to_month,wallet,europe,1
0.0,2.0,3.0,22,one_year,card,europe,0
1.0,2.0,10.0,62,month_to_month,card,europe,0
3.0,2.0,7.0,10,month_to_month,wallet,europe,1
2.0,2.0,6.0,52,one_year,card,africa,0
1.0,1.0,2.0,57,month_to_month,card,europe,1
1.0,2.0,10.0,6,month_to_month,card,asia,0
1.0,3.0,3.0,33,month_to_month,card,asia,1
1.0,1.0,9.0,67,month_to_month,card,north_america,0
1.0,2.0,3.0,62,month_to_month,wallet,north_america,1
0.0,0.0,1.0,4,month_to_month,bank,africa,1
1.0,3.0,6.0,46,one_year,card,north_america,0
0.0,2.0,2.0,27,month_to_month,card,europe,1
0.0,1.0,6.0,19,month_to_month,card,north_america,1
1.0,1.0,4.0,66,one_year,card,africa,0
0.0,4.0,5.0,62,month_to_month,card,north_america,1
1.0,5.0,5.0,41,one_year,card,asia,0
1.0,0.0,5.0,21,month_to_month,bank,latam,0
0.0,4.0,4.0,55,month_to_month,card,asia,1
3.0,0.0,5.0,52,one_year,wallet,europe,0
3.0,0.0,8.0,53,one_year,bank,africa,0
1.0,2.0,4.0,42,one_year,wallet,asia,0
2.0,3.0,10.0,5,month_to_month,card,asia,0
3.0,2.0,1.0,30,month_to_month,card,africa,1
0.0,2.0,10.0,26,one_year,wallet,asia,0
2.0,3.0,8.0,42,month_to_month,bank,europe,0
3.0,6.0,3.0,60,month_to_month,card,europe,1
5.0,3.0,7.0,27,one_year,wallet,europe,0
1.0,5.0,10.0,23,two_year,card,north_america,0
1.0,3.0,8.0,48,two_year,bank,asia,0
1.0,0.0,8.0,17,month_to_month,card,africa,0
1.0,1.0,10.0,63,two_year,card,europe,0
3.0,2.0,6.0,46,month_to_month,card,north_america,1
0.0,4.0,6.0,69,month_to_month,card,europe,0
0.0,3.0,4.0,42,month_to_month,bank,europe,0
0.0,1.0,2.0,51,two_year,card,africa,0
0.0,1.0,8.0,67,one_year,card,asia,0
0.0,1.0,1.0,10,one_year,card,north_america,0
1.0,1.0,2.0,60,one_year,card,europe,0
0.0,3.0,8.0,45,month_to_month,card,asia,0
1.0,1.0,3.0,51,month_to_month,card,north_america,1
0.0,2.0,1.0,66,one_year,wallet,europe,0
3.0,1.0,6.0,62,two_year,bank,latam,0
1.0,5.0,4.0,35,month_to_month,card,asia,1
1.0,6.0,5.0,68,two_year,card,asia,0
0.0,1.0,6.0,9,month_to_month,bank,north_america,0
3.0,1.0,2.0,19,month_to_month,bank,europe,1
5.0,3.0,2.0,2,one_year,bank,north_america,0
0.0,0.0,3.0,3,month_to_month,card,north_america,1
1.0,3.0,3.0,15,month_to_month,card,north_america,1
1.0,2.0,3.0,19,one_year,card,europe,0
2.0,2.0,5.0,52,month_to_month,wallet,south_america,0
0.0,4.0,4.0,50,month_to_month,card,north_america,1
